Player,Nation,Age,Born,MP_Playing,Starts_Playing,Min_Playing,Gls,Ast,PK,PKatt,xG_Expected,npxG_Expected,xAG_Expected,PrgC_Progression,PrgP_Progression,PrgR_Progression,Mins_Per_90,Tkl_Tackles,TklW_Tackles,Def 3rd_Tackles,Mid 3rd_Tackles,Att 3rd_Tackles,Tkl_Challenges,Att_Challenges,Lost_Challenges,Sh_Blocks,Pass_Blocks,Int,Clr,Err,Cmp_Total,Att_Total,TotDist_Total,PrgDist_Total,Cmp_Short,Att_Short,Cmp_Medium,Att_Medium,Cmp_Long,Att_Long,xA,KP,Final_Third,PPA,CrsPA,Sh_Standard,SoT_Standard,Dist_Standard,FK_Standard,Att,Live_Pass,Dead_Pass,FK_Pass,TB_Pass,Sw_Pass,Crs_Pass,TI_Pass,CK_Pass,In_Corner,Out_Corner,Str_Corner,Cmp_Outcomes,Off_Outcomes,Blocks_Outcomes,SCA_SCA,PassLive_SCA,PassDead_SCA,TO_SCA,Sh_SCA,Fld_SCA,Def_SCA,GCA_GCA,PassLive_GCA,PassDead_GCA,TO_GCA,Sh_GCA,Fld_GCA,Def_GCA,Touches_Touches,Def Pen_Touches,Def 3rd_Touches,Mid 3rd_Touches,Att 3rd_Touches,Att Pen_Touches,Live_Touches,Att_Take,Succ_Take,Tkld_Take,Carries_Carries,TotDist_Carries,PrgDist_Carries,Final_Third_Carries,CPA_Carries,Mis_Carries,Dis_Carries,Rec_Receiving,Fls,Fld,Off,Crs,PKwon,PKcon,OG,Recov,Won_Aerial,Lost_Aerial,Pos,Squad
Marcus Edwards,ENG,23,2000,33.0,27,2252,7,5,0,0,6.5,6.5,8.0,110.0,141.0,248.0,25.0,14.0,10,5.0,5.0,4.0,5.0,29.0,24.0,0.0,7.0,5,2.0,0.0,731.0,966.0,11150.0,3028.0,400.0,461.0,254.0,322.0,46.0,102.0,6.6,56.0,60.0,51.0,10.0,52,17,15.9,1.0,966.0,857.0,106.0,17.0,13.0,3.0,99,9.0,69.0,46.0,2.0,0.0,731.0,3.0,31.0,127.0,87.0,11.0,16.0,6.0,6.0,1.0,18.0,12.0,0.0,3.0,2.0,1.0,0.0,1258.0,4.0,62.0,433.0,787.0,142.0,1258.0,145.0,69.0,65.0,898.0,6108.0,3196.0,75.0,51.0,74.0,40.0,981.0,15,49,1,99,1.0,0.0,0,103.0,2.0,15.0,"FW,MF",Sporting CP
Marko Grujić,SRB,26,1997,24.0,14,1126,1,0,0,0,1.2,1.2,1.2,21.0,103.0,18.0,12.5,42.0,21,16.0,23.0,3.0,22.0,32.0,10.0,4.0,13.0,23,28.0,0.0,614.0,721.0,10735.0,3181.0,284.0,318.0,251.0,283.0,64.0,83.0,1.7,10.0,74.0,6.0,1.0,17,3,17.0,0.0,721.0,708.0,9.0,9.0,3.0,5.0,4,0.0,0.0,0.0,0.0,0.0,614.0,4.0,5.0,31.0,26.0,0.0,2.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,893.0,41.0,180.0,569.0,147.0,30.0,893.0,16.0,9.0,7.0,478.0,2480.0,1338.0,18.0,2.0,6.0,11.0,582.0,40,9,0,4,0.0,0.0,0,91.0,61.0,25.0,MF,Porto
Marlon,BRA,24,1999,0.0,4,375,0,0,0,0,1.0,1.0,0.4,12.0,17.0,34.0,4.2,7.0,4,5.0,0.0,2.0,6.0,13.0,7.0,0.0,11.0,2,1.0,0.0,87.0,111.0,1286.0,395.0,49.0,53.0,31.0,38.0,3.0,9.0,0.2,6.0,4.0,6.0,0.0,7,2,18.4,0.0,111.0,104.0,7.0,2.0,2.0,1.0,7,3.0,2.0,1.0,1.0,0.0,87.0,0.0,5.0,10.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.0,0.0,28.0,69.0,89.0,14.0,182.0,22.0,4.0,15.0,111.0,720.0,346.0,10.0,1.0,10.0,6.0,114.0,12,12,5,7,0.0,0.0,0,20.0,1.0,5.0,FW,Gil Vicente FC
Martim Tavares,POR,18,2005,22.0,2,360,2,0,0,0,1.6,1.6,0.1,4.0,5.0,16.0,4.0,2.0,2,1.0,0.0,1.0,0.0,3.0,3.0,0.0,1.0,5,5.0,0.0,47.0,69.0,631.0,97.0,32.0,37.0,12.0,19.0,1.0,5.0,0.1,4.0,0.0,1.0,0.0,5,3,6.1,0.0,69.0,65.0,4.0,0.0,0.0,0.0,5,1.0,0.0,0.0,0.0,0.0,47.0,0.0,4.0,9.0,5.0,0.0,0.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,118.0,4.0,14.0,50.0,54.0,10.0,118.0,10.0,1.0,8.0,72.0,349.0,90.0,3.0,2.0,6.0,3.0,91.0,10,18,3,5,1.0,0.0,0,9.0,6.0,11.0,"FW,MF",Boavista
Martin Agirregabiria,ESP,26,1997,0.0,2,402,0,1,0,0,0.0,0.0,0.2,10.0,14.0,14.0,4.5,4.0,4,2.0,2.0,0.0,3.0,4.0,1.0,1.0,2.0,10,9.0,0.0,164.0,214.0,2795.0,1123.0,68.0,77.0,83.0,98.0,10.0,29.0,0.2,3.0,10.0,6.0,4.0,0,0,0.0,0.0,214.0,188.0,24.0,5.0,0.0,3.0,13,19.0,0.0,0.0,0.0,0.0,164.0,2.0,3.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,251.0,18.0,93.0,118.0,46.0,3.0,251.0,7.0,4.0,3.0,137.0,776.0,414.0,6.0,2.0,5.0,0.0,157.0,4,6,0,13,0.0,0.0,0,21.0,2.0,1.0,"DF,FW",Famalicão
Masaki Watai,JPN,23,2000,15.0,5,519,1,1,0,0,0.3,0.3,1.0,13.0,26.0,37.0,5.8,6.0,3,1.0,3.0,2.0,2.0,11.0,9.0,0.0,3.0,2,2.0,1.0,184.0,232.0,2688.0,733.0,108.0,123.0,63.0,75.0,7.0,15.0,1.7,11.0,10.0,11.0,3.0,4,2,18.1,0.0,232.0,214.0,15.0,2.0,1.0,0.0,19,5.0,7.0,2.0,3.0,0.0,184.0,3.0,7.0,19.0,16.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,276.0,1.0,33.0,124.0,120.0,13.0,276.0,13.0,3.0,10.0,155.0,696.0,322.0,5.0,2.0,11.0,6.0,212.0,10,0,2,19,0.0,0.0,0,24.0,0.0,9.0,"MF,FW",Boavista
Matchoi Djaló,POR,19,2004,22.0,14,1301,1,0,0,0,1.5,1.5,1.1,22.0,39.0,67.0,14.5,19.0,13,8.0,8.0,3.0,8.0,17.0,9.0,3.0,16.0,7,7.0,1.0,309.0,448.0,5349.0,1452.0,160.0,182.0,106.0,151.0,37.0,90.0,0.9,19.0,30.0,7.0,2.0,37,11,24.8,7.0,448.0,383.0,62.0,28.0,0.0,3.0,69,5.0,26.0,16.0,9.0,0.0,309.0,3.0,10.0,56.0,23.0,5.0,7.0,7.0,13.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,617.0,9.0,90.0,281.0,258.0,24.0,617.0,51.0,26.0,14.0,407.0,2249.0,992.0,18.0,4.0,31.0,29.0,421.0,30,67,4,69,0.0,0.0,0,77.0,11.0,15.0,"MF,FW",Paços de Ferreira
Mateo Tanlongo,ARG,18,2005,9.0,0,141,0,0,0,0,0.2,0.2,0.0,1.0,8.0,1.0,1.6,4.0,1,3.0,0.0,1.0,1.0,5.0,4.0,0.0,1.0,0,1.0,0.0,94.0,105.0,1670.0,360.0,44.0,47.0,42.0,45.0,8.0,10.0,0.0,0.0,5.0,0.0,0.0,2,1,17.6,0.0,105.0,103.0,2.0,2.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,119.0,3.0,23.0,85.0,12.0,2.0,119.0,0.0,0.0,0.0,62.0,256.0,114.0,2.0,0.0,2.0,1.0,84.0,6,2,0,0,0.0,0.0,0,10.0,2.0,3.0,MF,Sporting CP
Mateus Fernandes,POR,18,2005,3.0,1,90,0,0,0,0,0.1,0.1,0.1,4.0,5.0,2.0,1.0,3.0,0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0,0.0,0.0,47.0,51.0,752.0,142.0,25.0,26.0,17.0,17.0,4.0,6.0,0.0,2.0,5.0,1.0,0.0,1,0,16.7,0.0,51.0,50.0,1.0,1.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,47.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,10.0,43.0,12.0,1.0,65.0,4.0,1.0,2.0,46.0,264.0,101.0,1.0,0.0,2.0,0.0,48.0,3,4,0,1,0.0,1.0,0,4.0,1.0,3.0,MF,Sporting CP
Mateus Uribe,COL,31,1992,31.0,29,2455,4,0,2,2,4.7,3.1,1.2,16.0,221.0,34.0,27.3,73.0,46,35.0,33.0,5.0,35.0,71.0,36.0,4.0,30.0,51,42.0,1.0,1478.0,1775.0,27409.0,9342.0,647.0,716.0,597.0,695.0,205.0,288.0,2.2,18.0,182.0,27.0,2.0,29,6,17.6,2.0,1775.0,1664.0,101.0,56.0,12.0,15.0,25,40.0,5.0,2.0,3.0,0.0,1478.0,10.0,23.0,62.0,48.0,5.0,0.0,5.0,1.0,3.0,8.0,5.0,0.0,0.0,1.0,0.0,2.0,2073.0,80.0,461.0,1259.0,373.0,39.0,2071.0,31.0,20.0,8.0,1132.0,4101.0,1764.0,26.0,4.0,26.0,14.0,1337.0,54,23,0,25,0.0,1.0,0,262.0,60.0,29.0,MF,Porto
Matheus Babi,BRA,25,1998,26.0,15,1358,5,1,3,3,5.4,3.1,1.2,6.0,16.0,61.0,15.1,17.0,11,1.0,11.0,5.0,9.0,26.0,17.0,3.0,15.0,2,20.0,0.0,167.0,271.0,1983.0,384.0,102.0,143.0,42.0,62.0,4.0,11.0,0.8,8.0,12.0,2.0,0.0,30,10,15.7,0.0,271.0,250.0,17.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,167.0,4.0,14.0,31.0,19.0,0.0,1.0,3.0,7.0,1.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,490.0,21.0,42.0,272.0,179.0,53.0,487.0,24.0,11.0,10.0,238.0,841.0,261.0,12.0,1.0,60.0,14.0,350.0,37,50,13,2,0.0,0.0,0,31.0,68.0,74.0,FW,Santa Clara
Matheus Bueno,BRA,24,1999,0.0,4,562,0,1,0,0,0.2,0.2,0.4,7.0,44.0,10.0,6.2,9.0,5,5.0,4.0,0.0,7.0,13.0,6.0,3.0,2.0,6,2.0,0.0,274.0,339.0,4997.0,1434.0,107.0,120.0,111.0,133.0,35.0,54.0,0.6,6.0,40.0,3.0,0.0,5,1,24.7,0.0,339.0,321.0,18.0,10.0,2.0,6.0,10,0.0,8.0,6.0,0.0,1.0,274.0,0.0,6.0,22.0,15.0,3.0,2.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,402.0,7.0,77.0,236.0,91.0,7.0,402.0,15.0,9.0,6.0,222.0,1044.0,474.0,5.0,2.0,11.0,6.0,290.0,9,14,0,10,0.0,0.0,0,42.0,3.0,1.0,MF,Gil Vicente FC
Matheus Costa,BRA,27,1996,20.0,13,1084,0,0,0,0,0.3,0.3,0.1,5.0,23.0,0.0,12.0,22.0,16,15.0,5.0,2.0,10.0,15.0,5.0,7.0,4.0,15,50.0,1.0,448.0,539.0,8963.0,3243.0,138.0,155.0,255.0,274.0,49.0,93.0,0.1,4.0,24.0,0.0,0.0,6,2,14.4,0.0,539.0,522.0,15.0,14.0,0.0,7.0,0,0.0,0.0,0.0,0.0,0.0,448.0,2.0,4.0,15.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664.0,106.0,407.0,241.0,20.0,11.0,664.0,3.0,1.0,2.0,292.0,1454.0,744.0,2.0,0.0,2.0,1.0,399.0,12,9,1,0,0.0,0.0,1,64.0,35.0,21.0,DF,Marítimo
Matheus Nunes,POR,23,2000,2.0,2,180,1,1,0,0,0.0,0.0,0.1,3.0,10.0,3.0,2.0,2.0,2,0.0,2.0,0.0,1.0,1.0,0.0,0.0,3.0,3,0.0,0.0,88.0,99.0,1435.0,268.0,53.0,56.0,25.0,29.0,8.0,12.0,0.2,3.0,8.0,2.0,0.0,2,1,32.3,0.0,99.0,97.0,2.0,2.0,1.0,5.0,1,0.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,7.0,5.0,0.0,1.0,0.0,1.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,116.0,0.0,10.0,61.0,46.0,1.0,116.0,9.0,6.0,3.0,77.0,438.0,160.0,4.0,0.0,2.0,0.0,88.0,3,3,0,1,0.0,0.0,0,8.0,2.0,2.0,MF,Sporting CP
Matheus Pereira,BRA,21,2002,18.0,8,808,1,2,0,0,0.2,0.2,1.0,23.0,34.0,31.0,9.0,20.0,8,11.0,8.0,1.0,16.0,25.0,9.0,3.0,9.0,10,17.0,0.0,407.0,569.0,5954.0,2690.0,247.0,277.0,132.0,183.0,20.0,67.0,0.7,7.0,24.0,10.0,3.0,2,1,17.3,0.0,569.0,453.0,115.0,7.0,0.0,0.0,19,107.0,1.0,0.0,0.0,0.0,407.0,1.0,28.0,16.0,10.0,2.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,670.0,31.0,217.0,307.0,150.0,6.0,670.0,18.0,8.0,7.0,317.0,1822.0,947.0,14.0,2.0,12.0,4.0,372.0,23,14,0,19,0.0,0.0,0,55.0,8.0,12.0,DF,Vizela
Matheus Reis,BRA,27,1996,33.0,26,2288,1,0,0,0,0.8,0.8,1.1,72.0,207.0,94.0,25.4,32.0,18,12.0,15.0,5.0,20.0,27.0,7.0,6.0,17.0,11,35.0,0.0,2044.0,2297.0,34687.0,10555.0,906.0,963.0,998.0,1072.0,124.0,207.0,2.4,14.0,218.0,24.0,5.0,12,4,16.4,0.0,2297.0,2181.0,104.0,53.0,5.0,11.0,59,51.0,0.0,0.0,0.0,0.0,2044.0,12.0,12.0,62.0,56.0,2.0,1.0,2.0,1.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2469.0,118.0,654.0,1436.0,394.0,36.0,2469.0,33.0,19.0,12.0,1710.0,9166.0,5914.0,55.0,3.0,20.0,11.0,1944.0,29,29,1,59,0.0,0.0,0,147.0,29.0,19.0,DF,Sporting CP
Matías Lacava,VEN,19,2004,15.0,2,353,1,0,0,0,1.7,1.7,0.1,17.0,6.0,29.0,3.9,7.0,4,2.0,4.0,1.0,1.0,7.0,6.0,0.0,5.0,1,1.0,0.0,87.0,117.0,1124.0,230.0,51.0,58.0,23.0,28.0,4.0,11.0,0.1,1.0,8.0,1.0,1.0,10,3,18.4,0.0,117.0,112.0,5.0,1.0,1.0,0.0,10,4.0,0.0,0.0,0.0,0.0,87.0,0.0,6.0,5.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,3.0,28.0,69.0,88.0,12.0,179.0,32.0,15.0,10.0,109.0,917.0,475.0,6.0,3.0,7.0,8.0,122.0,12,12,0,10,0.0,1.0,0,29.0,2.0,4.0,"FW,MF",Vizela
Mauro Meireles Couto,POR,16,2007,5.0,1,129,0,0,0,0,0.2,0.2,0.1,2.0,2.0,7.0,1.4,1.0,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0,2.0,0.0,32.0,37.0,519.0,113.0,16.0,18.0,10.0,11.0,4.0,4.0,0.0,4.0,2.0,0.0,0.0,1,1,9.8,0.0,37.0,36.0,1.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,32.0,0.0,1.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,2.0,10.0,22.0,20.0,6.0,51.0,4.0,1.0,3.0,35.0,246.0,65.0,2.0,2.0,3.0,3.0,36.0,2,2,0,1,0.0,0.0,0,11.0,2.0,4.0,"MF,FW",Paços de Ferreira
Maurício,BRA,33,1990,0.0,11,993,3,0,0,0,0.6,0.6,0.2,2.0,51.0,15.0,11.0,22.0,16,6.0,14.0,2.0,10.0,27.0,17.0,4.0,12.0,15,11.0,0.0,444.0,502.0,7455.0,1822.0,207.0,228.0,181.0,195.0,38.0,50.0,0.2,6.0,41.0,4.0,2.0,8,3,25.5,1.0,502.0,472.0,27.0,19.0,1.0,3.0,5,3.0,1.0,0.0,1.0,0.0,444.0,3.0,5.0,21.0,16.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,614.0,19.0,138.0,394.0,89.0,5.0,614.0,12.0,3.0,4.0,305.0,1393.0,551.0,6.0,0.0,12.0,11.0,407.0,23,29,0,5,0.0,0.0,0,85.0,11.0,5.0,MF,Portimonense
Mehdi Taremi,IRN,30,1993,33.0,31,2610,22,7,7,8,20.1,13.8,6.4,64.0,87.0,208.0,29.0,22.0,14,6.0,8.0,8.0,9.0,30.0,21.0,1.0,18.0,8,20.0,0.0,608.0,823.0,7975.0,1943.0,383.0,463.0,147.0,206.0,26.0,41.0,5.8,46.0,52.0,32.0,1.0,88,41,15.5,3.0,823.0,777.0,39.0,3.0,14.0,5.0,13,14.0,2.0,0.0,0.0,0.0,608.0,7.0,24.0,92.0,73.0,0.0,5.0,8.0,5.0,1.0,18.0,13.0,0.0,3.0,0.0,1.0,1.0,1146.0,21.0,94.0,432.0,635.0,211.0,1138.0,62.0,29.0,29.0,673.0,3532.0,1856.0,42.0,29.0,64.0,24.0,844.0,33,42,20,13,1.0,0.0,0,81.0,61.0,55.0,FW,Porto
Mexer,MOZ,33,1990,0.0,11,972,0,0,0,0,0.6,0.6,0.0,1.0,36.0,0.0,10.8,11.0,5,9.0,2.0,0.0,7.0,9.0,2.0,7.0,2.0,12,32.0,0.0,547.0,633.0,12284.0,3344.0,112.0,122.0,345.0,368.0,90.0,136.0,0.1,2.0,32.0,1.0,0.0,11,2,17.6,0.0,633.0,600.0,33.0,32.0,0.0,13.0,2,1.0,0.0,0.0,0.0,0.0,547.0,0.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,727.0,96.0,372.0,330.0,29.0,8.0,727.0,3.0,2.0,0.0,431.0,2369.0,1186.0,7.0,0.0,6.0,1.0,488.0,13,10,0,2,0.0,3.0,0,75.0,17.0,15.0,DF,Estoril
Michael Johnston,IRL,23,2000,25.0,15,1364,1,4,0,0,1.7,1.7,2.2,55.0,50.0,91.0,15.2,11.0,8,2.0,4.0,5.0,3.0,19.0,16.0,2.0,9.0,5,5.0,0.0,310.0,461.0,4774.0,1339.0,172.0,210.0,95.0,138.0,25.0,67.0,2.5,23.0,34.0,17.0,2.0,29,9,22.1,0.0,461.0,412.0,45.0,10.0,5.0,6.0,54,4.0,30.0,19.0,6.0,0.0,310.0,4.0,14.0,55.0,35.0,7.0,9.0,2.0,2.0,0.0,6.0,4.0,1.0,1.0,0.0,0.0,0.0,620.0,7.0,52.0,269.0,311.0,36.0,620.0,74.0,38.0,32.0,405.0,3149.0,1649.0,37.0,22.0,31.0,23.0,460.0,16,25,5,54,0.0,0.0,0,53.0,6.0,16.0,"FW,MF",Vitória Guimarães
Miguel Baeza,ESP,22,2001,22.0,14,1077,0,1,0,0,0.8,0.8,1.1,26.0,42.0,53.0,12.0,10.0,7,2.0,6.0,2.0,3.0,10.0,7.0,2.0,9.0,7,11.0,0.0,333.0,424.0,5245.0,1208.0,179.0,206.0,109.0,133.0,30.0,55.0,1.0,12.0,34.0,7.0,3.0,14,3,24.1,1.0,424.0,392.0,30.0,11.0,0.0,4.0,30,2.0,17.0,6.0,9.0,0.0,333.0,2.0,11.0,31.0,20.0,8.0,1.0,1.0,1.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,538.0,11.0,83.0,291.0,166.0,13.0,538.0,20.0,5.0,14.0,274.0,1584.0,882.0,17.0,2.0,24.0,8.0,385.0,8,13,0,30,0.0,0.0,0,49.0,5.0,9.0,"MF,FW",Rio Ave
Miguel Magalhães,POR,19,2004,21.0,20,1755,0,2,0,0,0.6,0.6,1.6,34.0,74.0,142.0,19.5,65.0,31,45.0,11.0,9.0,45.0,72.0,27.0,8.0,28.0,35,52.0,0.0,801.0,1069.0,12565.0,5900.0,440.0,501.0,294.0,410.0,50.0,98.0,2.1,21.0,52.0,37.0,19.0,4,0,14.1,0.0,1069.0,827.0,237.0,13.0,2.0,1.0,72,223.0,1.0,0.0,1.0,0.0,801.0,5.0,30.0,47.0,37.0,6.0,0.0,1.0,1.0,2.0,5.0,3.0,0.0,0.0,0.0,1.0,1.0,1317.0,62.0,393.0,538.0,393.0,26.0,1317.0,12.0,2.0,9.0,563.0,2535.0,1211.0,16.0,4.0,18.0,11.0,655.0,26,15,0,72,0.0,0.0,0,131.0,22.0,20.0,"DF,MF",Vitória Guimarães
Miguel Monteiro,POR,19,2004,0.0,0,7,0,0,0,0,0.4,0.4,0.0,1.0,0.0,2.0,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,14.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,2.0,3.0,1.0,0.0,0.0,3.0,32.0,28.0,0.0,0.0,0.0,0.0,2.0,0,1,0,0,0.0,0.0,0,1.0,0.0,1.0,FW,Gil Vicente FC
Miguel Nóbrega,POR,22,2001,11.0,6,561,0,1,0,0,0.2,0.2,0.5,3.0,13.0,4.0,6.2,8.0,5,4.0,3.0,1.0,5.0,8.0,3.0,6.0,4.0,4,28.0,0.0,283.0,349.0,5601.0,1878.0,81.0,89.0,172.0,200.0,28.0,56.0,0.1,3.0,16.0,0.0,0.0,3,2,15.5,0.0,349.0,328.0,20.0,16.0,0.0,3.0,5,4.0,0.0,0.0,0.0,0.0,283.0,1.0,1.0,5.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,422.0,49.0,199.0,200.0,23.0,6.0,422.0,4.0,1.0,3.0,237.0,1132.0,629.0,2.0,0.0,3.0,1.0,295.0,8,6,0,5,0.0,0.0,0,21.0,11.0,14.0,DF,Rio Ave
Miguel Reisinho,POR,23,2000,3.0,0,20,0,0,0,0,0.1,0.1,0.0,0.0,1.0,2.0,0.2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,11.0,15.0,169.0,27.0,6.0,8.0,4.0,4.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1,1,18.3,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,3.0,11.0,7.0,1.0,20.0,2.0,1.0,1.0,9.0,29.0,5.0,0.0,0.0,2.0,0.0,15.0,2,0,0,0,0.0,0.0,0,2.0,1.0,0.0,"DF,MF",Boavista
Miguel Sousa,POR,23,2000,3.0,3,184,0,0,0,0,0.6,0.6,0.0,2.0,8.0,3.0,2.0,1.0,1,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2,0.0,1.0,51.0,66.0,775.0,272.0,26.0,32.0,16.0,19.0,4.0,5.0,0.0,1.0,6.0,1.0,0.0,4,3,16.0,0.0,66.0,63.0,3.0,2.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,51.0,0.0,4.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,12.0,48.0,19.0,4.0,77.0,3.0,2.0,1.0,56.0,266.0,111.0,1.0,1.0,1.0,3.0,54.0,3,3,0,1,0.0,0.0,0,13.0,1.0,1.0,MF,Marítimo
Mihai Dobre,ROU,23,2000,0.0,11,939,2,3,0,0,3.0,3.0,1.9,33.0,14.0,79.0,10.4,23.0,16,17.0,4.0,2.0,15.0,30.0,15.0,1.0,9.0,3,9.0,0.0,182.0,254.0,2418.0,594.0,119.0,145.0,48.0,68.0,6.0,16.0,1.8,18.0,7.0,10.0,5.0,25,9,14.6,0.0,254.0,246.0,8.0,2.0,1.0,0.0,15,4.0,0.0,0.0,0.0,0.0,182.0,0.0,10.0,35.0,25.0,0.0,4.0,5.0,0.0,1.0,6.0,5.0,0.0,1.0,0.0,0.0,0.0,379.0,13.0,88.0,118.0,175.0,47.0,379.0,25.0,12.0,12.0,198.0,1473.0,839.0,16.0,10.0,23.0,5.0,234.0,10,10,1,15,0.0,1.0,0,45.0,9.0,22.0,"FW,DF",Famalicão
Mihailo Ristić,SRB,26,1997,7.0,1,117,1,1,0,0,0.2,0.2,0.6,10.0,4.0,13.0,1.3,2.0,2,1.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,2,1.0,0.0,108.0,127.0,1684.0,400.0,56.0,61.0,41.0,45.0,6.0,14.0,0.5,3.0,3.0,3.0,2.0,4,1,22.9,1.0,127.0,106.0,21.0,5.0,0.0,0.0,9,16.0,0.0,0.0,0.0,0.0,108.0,0.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,146.0,5.0,36.0,60.0,53.0,2.0,146.0,4.0,2.0,2.0,84.0,489.0,266.0,8.0,1.0,2.0,0.0,102.0,2,1,0,9,0.0,0.0,0,8.0,1.0,1.0,DF,Benfica
Mikel Villanueva,VEN,29,1994,29.0,29,2536,1,1,0,0,1.1,1.1,1.1,7.0,65.0,2.0,28.2,26.0,15,20.0,5.0,1.0,15.0,22.0,7.0,12.0,11.0,44,97.0,2.0,1120.0,1348.0,22994.0,9972.0,388.0,425.0,533.0,602.0,190.0,292.0,0.9,6.0,78.0,3.0,1.0,9,2,9.2,0.0,1348.0,1285.0,58.0,52.0,3.0,15.0,4,2.0,0.0,0.0,0.0,0.0,1120.0,5.0,7.0,24.0,21.0,1.0,0.0,1.0,0.0,1.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,1589.0,156.0,813.0,743.0,41.0,15.0,1589.0,15.0,14.0,1.0,919.0,4180.0,2408.0,9.0,1.0,14.0,6.0,1053.0,23,9,1,4,0.0,0.0,0,113.0,52.0,54.0,DF,Vitória Guimarães
Milutin Osmajić,MNE,23,2000,31.0,26,2041,8,0,0,1,9.2,8.4,1.5,26.0,20.0,120.0,22.7,4.0,4,0.0,2.0,2.0,2.0,6.0,4.0,2.0,10.0,1,15.0,0.0,223.0,369.0,2516.0,452.0,141.0,199.0,45.0,89.0,4.0,10.0,1.0,14.0,10.0,7.0,0.0,46,22,15.4,0.0,369.0,349.0,17.0,0.0,1.0,0.0,6,1.0,0.0,0.0,0.0,0.0,223.0,3.0,14.0,43.0,25.0,0.0,4.0,7.0,4.0,3.0,4.0,2.0,0.0,0.0,0.0,1.0,1.0,580.0,17.0,33.0,261.0,295.0,72.0,579.0,34.0,13.0,19.0,301.0,1701.0,775.0,18.0,15.0,70.0,16.0,459.0,25,33,17,6,2.0,0.0,0,38.0,55.0,104.0,FW,Vizela
